country_or_area,element,year,unit,value,value_footnotes,category
Suriname,Yield,1985,Hg/Ha,16274,Fc,maize
Suriname,Yield,1984,Hg/Ha,16891,Fc,maize
Suriname,Yield,1983,Hg/Ha,13524,Fc,maize
Suriname,Yield,1982,Hg/Ha,15555,Fc,maize
Suriname,Yield,1981,Hg/Ha,20000,Fc,maize
Suriname,Production Quantity,2007,tonnes,49,,maize
Suriname,Production Quantity,2006,tonnes,46,,maize
Suriname,Production Quantity,2005,tonnes,56,F ,maize
Suriname,Production Quantity,2004,tonnes,56,F ,maize
Suriname,Production Quantity,2003,tonnes,65,,maize
Suriname,Production Quantity,2002,tonnes,61,,maize
Suriname,Production Quantity,2001,tonnes,70,,maize
Suriname,Production Quantity,2000,tonnes,40,,maize
Suriname,Production Quantity,1999,tonnes,33,,maize
Suriname,Production Quantity,1998,tonnes,110,,maize
Suriname,Production Quantity,1997,tonnes,137,,maize
Suriname,Production Quantity,1996,tonnes,167,,maize
Suriname,Production Quantity,1995,tonnes,336,,maize
Suriname,Production Quantity,1994,tonnes,349,,maize
Suriname,Production Quantity,1993,tonnes,260,F ,maize
Suriname,Production Quantity,1992,tonnes,159,,maize
Suriname,Production Quantity,1991,tonnes,185,,maize
Suriname,Production Quantity,1990,tonnes,274,,maize
Suriname,Production Quantity,1989,tonnes,186,,maize
Suriname,Production Quantity,1988,tonnes,241,,maize
Suriname,Production Quantity,1987,tonnes,225,,maize
Suriname,Production Quantity,1986,tonnes,204,,maize
Suriname,Production Quantity,1985,tonnes,249,,maize
Suriname,Production Quantity,1984,tonnes,375,,maize
Suriname,Production Quantity,1983,tonnes,165,,maize
Suriname,Production Quantity,1982,tonnes,210,,maize
Suriname,Production Quantity,1981,tonnes,410,,maize
Swaziland,Area Harvested,2007,Ha,47409,,maize
Swaziland,Area Harvested,2006,Ha,46973,,maize
Swaziland,Area Harvested,2005,Ha,56425,,maize
Swaziland,Area Harvested,2004,Ha,54470,,maize
Swaziland,Area Harvested,2003,Ha,67682,,maize
Swaziland,Area Harvested,2002,Ha,67898,,maize
Swaziland,Area Harvested,2001,Ha,57851,,maize
Swaziland,Area Harvested,2000,Ha,68533,,maize
Swaziland,Area Harvested,1999,Ha,75386,,maize
Swaziland,Area Harvested,1998,Ha,61566,,maize
Swaziland,Area Harvested,1997,Ha,71664,,maize
Swaziland,Area Harvested,1996,Ha,66996,,maize
Swaziland,Area Harvested,1995,Ha,67614,,maize
Swaziland,Area Harvested,1994,Ha,65699,,maize
Swaziland,Area Harvested,1993,Ha,60801,,maize
Swaziland,Area Harvested,1992,Ha,60233,,maize
Swaziland,Area Harvested,1991,Ha,58663,,maize
Swaziland,Area Harvested,1990,Ha,84040,,maize
Swaziland,Area Harvested,1989,Ha,92808,,maize
Swaziland,Area Harvested,1988,Ha,105296,,maize
Swaziland,Area Harvested,1987,Ha,79045,,maize
Swaziland,Area Harvested,1986,Ha,69940,,maize
Swaziland,Area Harvested,1985,Ha,85000,F ,maize
Swaziland,Area Harvested,1984,Ha,82553,,maize
Swaziland,Area Harvested,1983,Ha,44143,,maize
Swaziland,Area Harvested,1982,Ha,58936,,maize
Swaziland,Area Harvested,1981,Ha,55654,,maize
Swaziland,Yield,2007,Hg/Ha,5520,Fc,maize
Swaziland,Yield,2006,Hg/Ha,14290,Fc,maize
Swaziland,Yield,2005,Hg/Ha,13210,Fc,maize
Swaziland,Yield,2004,Hg/Ha,12499,Fc,maize
Swaziland,Yield,2003,Hg/Ha,10235,Fc,maize
Swaziland,Yield,2002,Hg/Ha,9961,Fc,maize
Swaziland,Yield,2001,Hg/Ha,14266,Fc,maize
Swaziland,Yield,2000,Hg/Ha,16456,Fc,maize
Swaziland,Yield,1999,Hg/Ha,16456,Fc,maize
Swaziland,Yield,1998,Hg/Ha,19178,Fc,maize
Swaziland,Yield,1997,Hg/Ha,19218,Fc,maize
Swaziland,Yield,1996,Hg/Ha,17766,Fc,maize
Swaziland,Yield,1995,Hg/Ha,22064,Fc,maize
Swaziland,Yield,1994,Hg/Ha,12733,Fc,maize
Swaziland,Yield,1993,Hg/Ha,13785,Fc,maize
Swaziland,Yield,1992,Hg/Ha,15435,Fc,maize
Swaziland,Yield,1991,Hg/Ha,10105,Fc,maize
Swaziland,Yield,1990,Hg/Ha,12402,Fc,maize
Swaziland,Yield,1989,Hg/Ha,10187,Fc,maize
Swaziland,Yield,1988,Hg/Ha,12870,Fc,maize
Swaziland,Yield,1987,Hg/Ha,12385,Fc,maize
Swaziland,Yield,1986,Hg/Ha,14312,Fc,maize
Swaziland,Yield,1985,Hg/Ha,20219,Fc,maize
Swaziland,Yield,1984,Hg/Ha,17900,Fc,maize
Swaziland,Yield,1983,Hg/Ha,6768,Fc,maize
Swaziland,Yield,1982,Hg/Ha,8868,Fc,maize
Swaziland,Yield,1981,Hg/Ha,16834,Fc,maize
Swaziland,Production Quantity,2007,tonnes,26170,,maize
Swaziland,Production Quantity,2006,tonnes,67127,,maize
Swaziland,Production Quantity,2005,tonnes,74540,,maize
Swaziland,Production Quantity,2004,tonnes,68087,,maize
Swaziland,Production Quantity,2003,tonnes,69273,,maize
Swaziland,Production Quantity,2002,tonnes,67639,,maize
Swaziland,Production Quantity,2001,tonnes,82536,,maize
Swaziland,Production Quantity,2000,tonnes,112779,,maize
Swaziland,Production Quantity,1999,tonnes,124057,,maize
Swaziland,Production Quantity,1998,tonnes,118074,,maize
Swaziland,Production Quantity,1997,tonnes,137726,,maize
Swaziland,Production Quantity,1996,tonnes,119028,,maize
Swaziland,Production Quantity,1995,tonnes,149190,,maize
Swaziland,Production Quantity,1994,tonnes,83657,,maize
Swaziland,Production Quantity,1993,tonnes,83815,,maize
Swaziland,Production Quantity,1992,tonnes,92971,,maize
Swaziland,Production Quantity,1991,tonnes,59279,,maize
Swaziland,Production Quantity,1990,tonnes,104232,,maize
Swaziland,Production Quantity,1989,tonnes,94552,,maize
Swaziland,Production Quantity,1988,tonnes,135516,,maize
Swaziland,Production Quantity,1987,tonnes,97900,,maize
Swaziland,Production Quantity,1986,tonnes,100100,,maize
Swaziland,Production Quantity,1985,tonnes,171867,,maize
Swaziland,Production Quantity,1984,tonnes,147770,,maize
Swaziland,Production Quantity,1983,tonnes,29876,,maize
Swaziland,Production Quantity,1982,tonnes,52267,,maize
Swaziland,Production Quantity,1981,tonnes,93691,,maize
Switzerland,Area Harvested,2007,Ha,17549,,maize
Switzerland,Area Harvested,2006,Ha,18038,,maize
Switzerland,Area Harvested,2005,Ha,20612,,maize
Switzerland,Area Harvested,2004,Ha,18817,,maize
Switzerland,Area Harvested,2003,Ha,21098,,maize
Switzerland,Area Harvested,2002,Ha,20506,,maize
Switzerland,Area Harvested,2001,Ha,24329,,maize
Switzerland,Area Harvested,2000,Ha,22000,,maize
Switzerland,Area Harvested,1999,Ha,21647,,maize
Switzerland,Area Harvested,1998,Ha,21046,,maize
Switzerland,Area Harvested,1997,Ha,20244,,maize
Switzerland,Area Harvested,1996,Ha,22916,,maize
Switzerland,Area Harvested,1995,Ha,26088,,maize
Switzerland,Area Harvested,1994,Ha,28510,,maize
Switzerland,Area Harvested,1993,Ha,20990,,maize
Switzerland,Area Harvested,1992,Ha,22460,,maize
Switzerland,Area Harvested,1991,Ha,27390,,maize
Switzerland,Area Harvested,1990,Ha,27367,,maize
Switzerland,Area Harvested,1989,Ha,28460,,maize
Switzerland,Area Harvested,1988,Ha,25890,,maize
Switzerland,Area Harvested,1987,Ha,19770,,maize
Switzerland,Area Harvested,1986,Ha,22420,,maize
Switzerland,Area Harvested,1985,Ha,21623,,maize
Switzerland,Area Harvested,1984,Ha,17930,,maize
Switzerland,Area Harvested,1983,Ha,18980,,maize
Switzerland,Area Harvested,1982,Ha,20240,,maize
Switzerland,Area Harvested,1981,Ha,18460,,maize
Switzerland,Yield,2007,Hg/Ha,103082,Fc,maize
Switzerland,Yield,2006,Hg/Ha,84488,Fc,maize
Switzerland,Yield,2005,Hg/Ha,96497,Fc,maize
Switzerland,Yield,2004,Hg/Ha,96136,Fc,maize
Switzerland,Yield,2003,Hg/Ha,42989,Fc,maize
Switzerland,Yield,2002,Hg/Ha,94996,Fc,maize
Switzerland,Yield,2001,Hg/Ha,92194,Fc,maize
Switzerland,Yield,2000,Hg/Ha,99545,Fc,maize
Switzerland,Yield,1999,Hg/Ha,91606,Fc,maize
Switzerland,Yield,1998,Hg/Ha,92511,Fc,maize
Switzerland,Yield,1997,Hg/Ha,95583,Fc,maize
Switzerland,Yield,1996,Hg/Ha,88366,Fc,maize
Switzerland,Yield,1995,Hg/Ha,86208,Fc,maize
Switzerland,Yield,1994,Hg/Ha,90213,Fc,maize
Switzerland,Yield,1993,Hg/Ha,91805,Fc,maize
Switzerland,Yield,1992,Hg/Ha,85707,Fc,maize
Switzerland,Yield,1991,Hg/Ha,82986,Fc,maize
Switzerland,Yield,1990,Hg/Ha,85102,Fc,maize
Switzerland,Yield,1989,Hg/Ha,89810,Fc,maize
Switzerland,Yield,1988,Hg/Ha,98802,Fc,maize
Switzerland,Yield,1987,Hg/Ha,72685,Fc,maize
Switzerland,Yield,1986,Hg/Ha,77520,Fc,maize
Switzerland,Yield,1985,Hg/Ha,72700,Fc,maize
Switzerland,Yield,1984,Hg/Ha,70329,Fc,maize
Switzerland,Yield,1983,Hg/Ha,73024,Fc,maize
Switzerland,Yield,1982,Hg/Ha,85326,Fc,maize
Switzerland,Yield,1981,Hg/Ha,75081,Fc,maize
Switzerland,Production Quantity,2007,tonnes,180900,,maize
Switzerland,Production Quantity,2006,tonnes,152400,,maize
Switzerland,Production Quantity,2005,tonnes,198900,,maize
Switzerland,Production Quantity,2004,tonnes,180900,,maize
Switzerland,Production Quantity,2003,tonnes,90700,,maize
Switzerland,Production Quantity,2002,tonnes,194800,,maize
Switzerland,Production Quantity,2001,tonnes,224300,,maize
Switzerland,Production Quantity,2000,tonnes,219000,,maize
Switzerland,Production Quantity,1999,tonnes,198300,,maize
Switzerland,Production Quantity,1998,tonnes,194700,,maize
Switzerland,Production Quantity,1997,tonnes,193500,,maize
Switzerland,Production Quantity,1996,tonnes,202500,,maize
Switzerland,Production Quantity,1995,tonnes,224900,,maize
Switzerland,Production Quantity,1994,tonnes,257200,,maize
Switzerland,Production Quantity,1993,tonnes,192700,,maize
Switzerland,Production Quantity,1992,tonnes,192500,,maize
Switzerland,Production Quantity,1991,tonnes,227300,,maize
Switzerland,Production Quantity,1990,tonnes,232900,,maize
Switzerland,Production Quantity,1989,tonnes,255600,,maize
Switzerland,Production Quantity,1988,tonnes,255800,,maize
Switzerland,Production Quantity,1987,tonnes,143700,,maize
Switzerland,Production Quantity,1986,tonnes,173800,,maize
Switzerland,Production Quantity,1985,tonnes,157200,,maize
Switzerland,Production Quantity,1984,tonnes,126100,,maize
Switzerland,Production Quantity,1983,tonnes,138600,,maize
Switzerland,Production Quantity,1982,tonnes,172700,,maize
Switzerland,Production Quantity,1981,tonnes,138600,,maize
Syrian Arab Republic,Area Harvested,2007,Ha,50360,,maize
Syrian Arab Republic,Area Harvested,2006,Ha,45220,,maize
Syrian Arab Republic,Area Harvested,2005,Ha,50900,,maize
Syrian Arab Republic,Area Harvested,2004,Ha,56516,,maize
Syrian Arab Republic,Area Harvested,2003,Ha,61900,,maize
Syrian Arab Republic,Area Harvested,2002,Ha,57266,,maize
Syrian Arab Republic,Area Harvested,2001,Ha,63795,,maize
Syrian Arab Republic,Area Harvested,2000,Ha,55316,,maize
Syrian Arab Republic,Area Harvested,1999,Ha,49831,,maize
Syrian Arab Republic,Area Harvested,1998,Ha,72634,,maize
Syrian Arab Republic,Area Harvested,1997,Ha,74448,,maize
Syrian Arab Republic,Area Harvested,1996,Ha,73438,,maize
Syrian Arab Republic,Area Harvested,1995,Ha,68800,,maize
Syrian Arab Republic,Area Harvested,1994,Ha,65900,,maize
Syrian Arab Republic,Area Harvested,1993,Ha,62779,,maize
Syrian Arab Republic,Area Harvested,1992,Ha,68000,,maize
Syrian Arab Republic,Area Harvested,1991,Ha,60300,,maize
Syrian Arab Republic,Area Harvested,1990,Ha,60200,,maize
Syrian Arab Republic,Area Harvested,1989,Ha,56100,,maize
Syrian Arab Republic,Area Harvested,1988,Ha,49293,,maize
Syrian Arab Republic,Area Harvested,1987,Ha,35540,,maize
Syrian Arab Republic,Area Harvested,1986,Ha,46800,,maize
Syrian Arab Republic,Area Harvested,1985,Ha,46600,,maize
Syrian Arab Republic,Area Harvested,1984,Ha,42300,,maize
Syrian Arab Republic,Area Harvested,1983,Ha,19170,,maize
Syrian Arab Republic,Area Harvested,1982,Ha,22071,,maize
Syrian Arab Republic,Area Harvested,1981,Ha,20802,,maize
Syrian Arab Republic,Yield,2007,Hg/Ha,35154,Fc,maize
Syrian Arab Republic,Yield,2006,Hg/Ha,35145,Fc,maize
Syrian Arab Republic,Yield,2005,Hg/Ha,36777,Fc,maize
Syrian Arab Republic,Yield,2004,Hg/Ha,37186,Fc,maize
Syrian Arab Republic,Yield,2003,Hg/Ha,36620,Fc,maize
Syrian Arab Republic,Yield,2002,Hg/Ha,40493,Fc,maize
Syrian Arab Republic,Yield,2001,Hg/Ha,33805,Fc,maize
Syrian Arab Republic,Yield,2000,Hg/Ha,34439,Fc,maize
Syrian Arab Republic,Yield,1999,Hg/Ha,36322,Fc,maize
Syrian Arab Republic,Yield,1998,Hg/Ha,39239,Fc,maize
Syrian Arab Republic,Yield,1997,Hg/Ha,40734,Fc,maize
Syrian Arab Republic,Yield,1996,Hg/Ha,34042,Fc,maize
Syrian Arab Republic,Yield,1995,Hg/Ha,28924,Fc,maize
Syrian Arab Republic,Yield,1994,Hg/Ha,30834,Fc,maize
Syrian Arab Republic,Yield,1993,Hg/Ha,31858,Fc,maize
Syrian Arab Republic,Yield,1992,Hg/Ha,31617,Fc,maize
Syrian Arab Republic,Yield,1991,Hg/Ha,37313,Fc,maize
Syrian Arab Republic,Yield,1990,Hg/Ha,29900,Fc,maize
Syrian Arab Republic,Yield,1989,Hg/Ha,19376,Fc,maize
Syrian Arab Republic,Yield,1988,Hg/Ha,18314,Fc,maize
Syrian Arab Republic,Yield,1987,Hg/Ha,16010,Fc,maize
Syrian Arab Republic,Yield,1986,Hg/Ha,15854,Fc,maize
Syrian Arab Republic,Yield,1985,Hg/Ha,16909,Fc,maize
Syrian Arab Republic,Yield,1984,Hg/Ha,14160,Fc,maize
Syrian Arab Republic,Yield,1983,Hg/Ha,13969,Fc,maize
Syrian Arab Republic,Yield,1982,Hg/Ha,22440,Fc,maize
Syrian Arab Republic,Yield,1981,Hg/Ha,22185,Fc,maize
Syrian Arab Republic,Production Quantity,2007,tonnes,177036,,maize
Syrian Arab Republic,Production Quantity,2006,tonnes,158930,,maize
Syrian Arab Republic,Production Quantity,2005,tonnes,187200,,maize
Syrian Arab Republic,Production Quantity,2004,tonnes,210166,,maize
Syrian Arab Republic,Production Quantity,2003,tonnes,226680,,maize
Syrian Arab Republic,Production Quantity,2002,tonnes,231888,,maize
Syrian Arab Republic,Production Quantity,2001,tonnes,215663,,maize
Syrian Arab Republic,Production Quantity,2000,tonnes,190504,,maize
Syrian Arab Republic,Production Quantity,1999,tonnes,181000,,maize
Syrian Arab Republic,Production Quantity,1998,tonnes,285009,,maize
Syrian Arab Republic,Production Quantity,1997,tonnes,303260,,maize
Syrian Arab Republic,Production Quantity,1996,tonnes,250000,,maize
Syrian Arab Republic,Production Quantity,1995,tonnes,199000,,maize
Syrian Arab Republic,Production Quantity,1994,tonnes,203200,,maize
Syrian Arab Republic,Production Quantity,1993,tonnes,200005,,maize
Syrian Arab Republic,Production Quantity,1992,tonnes,215000,,maize
Syrian Arab Republic,Production Quantity,1991,tonnes,225000,,maize
Syrian Arab Republic,Production Quantity,1990,tonnes,180000,,maize
Syrian Arab Republic,Production Quantity,1989,tonnes,108700,,maize
Syrian Arab Republic,Production Quantity,1988,tonnes,90278,,maize
Syrian Arab Republic,Production Quantity,1987,tonnes,56900,,maize
Syrian Arab Republic,Production Quantity,1986,tonnes,74200,,maize
Syrian Arab Republic,Production Quantity,1985,tonnes,78800,,maize
Syrian Arab Republic,Production Quantity,1984,tonnes,59900,,maize
Syrian Arab Republic,Production Quantity,1983,tonnes,26779,,maize
Syrian Arab Republic,Production Quantity,1982,tonnes,49529,,maize
Syrian Arab Republic,Production Quantity,1981,tonnes,46150,,maize
Tajikistan,Area Harvested,2007,Ha,32430,,maize
Tajikistan,Area Harvested,2006,Ha,36800,,maize
Tajikistan,Area Harvested,2005,Ha,38500,,maize
Tajikistan,Area Harvested,2004,Ha,24130,,maize
Tajikistan,Area Harvested,2003,Ha,25160,,maize
Tajikistan,Area Harvested,2002,Ha,15770,,maize
Tajikistan,Area Harvested,2001,Ha,11620,,maize
Tajikistan,Area Harvested,2000,Ha,13980,,maize
Tajikistan,Area Harvested,1999,Ha,12707,,maize
Tajikistan,Area Harvested,1998,Ha,11910,,maize
Tajikistan,Area Harvested,1997,Ha,11020,,maize
Tajikistan,Area Harvested,1996,Ha,24000,,maize
Tajikistan,Area Harvested,1995,Ha,10000,,maize
Tajikistan,Area Harvested,1994,Ha,10000,,maize
Tajikistan,Area Harvested,1993,Ha,11000,,maize
Tajikistan,Area Harvested,1992,Ha,10900,,maize
Tajikistan,Yield,2007,Hg/Ha,40109,Fc,maize
Tajikistan,Yield,2006,Hg/Ha,37740,Fc,maize
Tajikistan,Yield,2005,Hg/Ha,40470,Fc,maize
Tajikistan,Yield,2004,Hg/Ha,46810,Fc,maize
Tajikistan,Yield,2003,Hg/Ha,37698,Fc,maize
Tajikistan,Yield,2002,Hg/Ha,35116,Fc,maize
Tajikistan,Yield,2001,Hg/Ha,29514,Fc,maize
Tajikistan,Yield,2000,Hg/Ha,27011,Fc,maize
Tajikistan,Yield,1999,Hg/Ha,28100,Fc,maize
Tajikistan,Yield,1998,Hg/Ha,29816,Fc,maize
Tajikistan,Yield,1997,Hg/Ha,27500,Fc,maize
Tajikistan,Yield,1996,Hg/Ha,37519,Fc,maize
Tajikistan,Yield,1995,Hg/Ha,19372,Fc,maize
Tajikistan,Yield,1994,Hg/Ha,18000,Fc,maize
Tajikistan,Yield,1993,Hg/Ha,30454,Fc,maize
Tajikistan,Yield,1992,Hg/Ha,29612,Fc,maize
Tajikistan,Production Quantity,2007,tonnes,130075,,maize
Tajikistan,Production Quantity,2006,tonnes,138885,,maize
Tajikistan,Production Quantity,2005,tonnes,155813,,maize
Tajikistan,Production Quantity,2004,tonnes,112954,,maize
Tajikistan,Production Quantity,2003,tonnes,94850,,maize
Tajikistan,Production Quantity,2002,tonnes,55379,,maize
Tajikistan,Production Quantity,2001,tonnes,34296,,maize
Tajikistan,Production Quantity,2000,tonnes,37762,,maize
Tajikistan,Production Quantity,1999,tonnes,35707,,maize
Tajikistan,Production Quantity,1998,tonnes,35511,,maize
Tajikistan,Production Quantity,1997,tonnes,30306,,maize
Tajikistan,Production Quantity,1996,tonnes,90047,,maize
Tajikistan,Production Quantity,1995,tonnes,19372,,maize
Tajikistan,Production Quantity,1994,tonnes,18000,,maize
Tajikistan,Production Quantity,1993,tonnes,33500,,maize
Tajikistan,Production Quantity,1992,tonnes,32278,,maize
"Tanzania, United Republic of",Area Harvested,2007,Ha,3.00E+06,F ,maize
"Tanzania, United Republic of",Area Harvested,2006,Ha,3.00E+06,F ,maize
"Tanzania, United Republic of",Area Harvested,2005,Ha,3109590,,maize
"Tanzania, United Republic of",Area Harvested,2004,Ha,3173070,,maize
"Tanzania, United Republic of",Area Harvested,2003,Ha,3462540,,maize
"Tanzania, United Republic of",Area Harvested,2002,Ha,1718200,,maize
"Tanzania, United Republic of",Area Harvested,2001,Ha,845950,,maize
"Tanzania, United Republic of",Area Harvested,2000,Ha,1017600,,maize
"Tanzania, United Republic of",Area Harvested,1999,Ha,957550,,maize
"Tanzania, United Republic of",Area Harvested,1998,Ha,2088000,,maize
"Tanzania, United Republic of",Area Harvested,1997,Ha,1564000,,maize
"Tanzania, United Republic of",Area Harvested,1996,Ha,1580000,,maize
"Tanzania, United Republic of",Area Harvested,1995,Ha,1368000,,maize
"Tanzania, United Republic of",Area Harvested,1994,Ha,1203000,,maize
"Tanzania, United Republic of",Area Harvested,1993,Ha,1824000,,maize
"Tanzania, United Republic of",Area Harvested,1992,Ha,1908163,,maize
"Tanzania, United Republic of",Area Harvested,1991,Ha,1848300,,maize
"Tanzania, United Republic of",Area Harvested,1990,Ha,1631260,,maize
"Tanzania, United Republic of",Area Harvested,1989,Ha,1980000,,maize
"Tanzania, United Republic of",Area Harvested,1988,Ha,1850000,,maize
"Tanzania, United Republic of",Area Harvested,1987,Ha,1724000,,maize
"Tanzania, United Republic of",Area Harvested,1986,Ha,1905000,,maize
"Tanzania, United Republic of",Area Harvested,1985,Ha,1576280,,maize
"Tanzania, United Republic of",Area Harvested,1984,Ha,1411830,,maize
"Tanzania, United Republic of",Area Harvested,1983,Ha,1229620,,maize
"Tanzania, United Republic of",Area Harvested,1982,Ha,1231550,,maize
"Tanzania, United Republic of",Area Harvested,1981,Ha,1350000,F ,maize
"Tanzania, United Republic of",Yield,2007,Hg/Ha,12196,Fc,maize
"Tanzania, United Republic of",Yield,2006,Hg/Ha,11410,Fc,maize
"Tanzania, United Republic of",Yield,2005,Hg/Ha,10070,Fc,maize
"Tanzania, United Republic of",Yield,2004,Hg/Ha,14658,Fc,maize
"Tanzania, United Republic of",Yield,2003,Hg/Ha,7549,Fc,maize
"Tanzania, United Republic of",Yield,2002,Hg/Ha,25657,Fc,maize
"Tanzania, United Republic of",Yield,2001,Hg/Ha,31358,Fc,maize
"Tanzania, United Republic of",Yield,2000,Hg/Ha,19314,Fc,maize
"Tanzania, United Republic of",Yield,1999,Hg/Ha,25282,Fc,maize
"Tanzania, United Republic of",Yield,1998,Hg/Ha,12857,Fc,maize
"Tanzania, United Republic of",Yield,1997,Hg/Ha,11708,Fc,maize
"Tanzania, United Republic of",Yield,1996,Hg/Ha,17860,Fc,maize
"Tanzania, United Republic of",Yield,1995,Hg/Ha,21011,Fc,maize
"Tanzania, United Republic of",Yield,1994,Hg/Ha,12350,Fc,maize
"Tanzania, United Republic of",Yield,1993,Hg/Ha,12512,Fc,maize
"Tanzania, United Republic of",Yield,1992,Hg/Ha,11667,Fc,maize
"Tanzania, United Republic of",Yield,1991,Hg/Ha,12615,Fc,maize
"Tanzania, United Republic of",Yield,1990,Hg/Ha,14988,Fc,maize
"Tanzania, United Republic of",Yield,1989,Hg/Ha,15797,Fc,maize
"Tanzania, United Republic of",Yield,1988,Hg/Ha,12643,Fc,maize
"Tanzania, United Republic of",Yield,1987,Hg/Ha,13683,Fc,maize
"Tanzania, United Republic of",Yield,1986,Hg/Ha,11606,Fc,maize
"Tanzania, United Republic of",Yield,1985,Hg/Ha,13278,Fc,maize
"Tanzania, United Republic of",Yield,1984,Hg/Ha,13733,Fc,maize
"Tanzania, United Republic of",Yield,1983,Hg/Ha,13426,Fc,maize
"Tanzania, United Republic of",Yield,1982,Hg/Ha,13430,Fc,maize
"Tanzania, United Republic of",Yield,1981,Hg/Ha,13622,Fc,maize
"Tanzania, United Republic of",Production Quantity,2007,tonnes,3659000,,maize
"Tanzania, United Republic of",Production Quantity,2006,tonnes,3423020,,maize
"Tanzania, United Republic of",Production Quantity,2005,tonnes,3131610,,maize
"Tanzania, United Republic of",Production Quantity,2004,tonnes,4651370,,maize
"Tanzania, United Republic of",Production Quantity,2003,tonnes,2613970,,maize
"Tanzania, United Republic of",Production Quantity,2002,tonnes,4408420,,maize
"Tanzania, United Republic of",Production Quantity,2001,tonnes,2652810,,maize
"Tanzania, United Republic of",Production Quantity,2000,tonnes,1965400,,maize
"Tanzania, United Republic of",Production Quantity,1999,tonnes,2420940,,maize
